task_id	sid	snap	run_label	mode	alpha	ray_id	spectrum_file	output_file
5282	348901	99	L4Rvir	flip	241	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/spectra_h5/L4Rvir_sid348901_J122138+043026_flip_alpha241_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha241/L4Rvir_sid348901_J122138+043026_flip_alpha241_spectrum_fits.csv
5283	348901	99	L4Rvir	flip	242	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/spectra_h5/L4Rvir_sid348901_J122138+043026_flip_alpha242_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha242/L4Rvir_sid348901_J122138+043026_flip_alpha242_spectrum_fits.csv
5284	348901	99	L4Rvir	flip	243	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/spectra_h5/L4Rvir_sid348901_J122138+043026_flip_alpha243_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha243/L4Rvir_sid348901_J122138+043026_flip_alpha243_spectrum_fits.csv
5285	348901	99	L4Rvir	flip	244	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/spectra_h5/L4Rvir_sid348901_J122138+043026_flip_alpha244_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha244/L4Rvir_sid348901_J122138+043026_flip_alpha244_spectrum_fits.csv
5286	348901	99	L4Rvir	flip	245	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/spectra_h5/L4Rvir_sid348901_J122138+043026_flip_alpha245_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha245/L4Rvir_sid348901_J122138+043026_flip_alpha245_spectrum_fits.csv
5287	348901	99	L4Rvir	flip	246	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/spectra_h5/L4Rvir_sid348901_J122138+043026_flip_alpha246_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha246/L4Rvir_sid348901_J122138+043026_flip_alpha246_spectrum_fits.csv
5288	348901	99	L4Rvir	flip	247	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/spectra_h5/L4Rvir_sid348901_J122138+043026_flip_alpha247_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha247/L4Rvir_sid348901_J122138+043026_flip_alpha247_spectrum_fits.csv
5289	348901	99	L4Rvir	flip	248	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/spectra_h5/L4Rvir_sid348901_J122138+043026_flip_alpha248_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha248/L4Rvir_sid348901_J122138+043026_flip_alpha248_spectrum_fits.csv
5290	348901	99	L4Rvir	flip	249	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/spectra_h5/L4Rvir_sid348901_J122138+043026_flip_alpha249_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha249/L4Rvir_sid348901_J122138+043026_flip_alpha249_spectrum_fits.csv
5291	348901	99	L4Rvir	flip	250	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/spectra_h5/L4Rvir_sid348901_J122138+043026_flip_alpha250_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha250/L4Rvir_sid348901_J122138+043026_flip_alpha250_spectrum_fits.csv
5292	348901	99	L4Rvir	flip	251	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/spectra_h5/L4Rvir_sid348901_J122138+043026_flip_alpha251_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha251/L4Rvir_sid348901_J122138+043026_flip_alpha251_spectrum_fits.csv
5293	348901	99	L4Rvir	flip	252	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/spectra_h5/L4Rvir_sid348901_J122138+043026_flip_alpha252_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha252/L4Rvir_sid348901_J122138+043026_flip_alpha252_spectrum_fits.csv
5294	348901	99	L4Rvir	flip	253	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/spectra_h5/L4Rvir_sid348901_J122138+043026_flip_alpha253_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha253/L4Rvir_sid348901_J122138+043026_flip_alpha253_spectrum_fits.csv
5295	348901	99	L4Rvir	flip	254	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/spectra_h5/L4Rvir_sid348901_J122138+043026_flip_alpha254_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha254/L4Rvir_sid348901_J122138+043026_flip_alpha254_spectrum_fits.csv
5296	348901	99	L4Rvir	flip	255	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/spectra_h5/L4Rvir_sid348901_J122138+043026_flip_alpha255_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha255/L4Rvir_sid348901_J122138+043026_flip_alpha255_spectrum_fits.csv
5297	348901	99	L4Rvir	flip	256	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/spectra_h5/L4Rvir_sid348901_J122138+043026_flip_alpha256_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha256/L4Rvir_sid348901_J122138+043026_flip_alpha256_spectrum_fits.csv
5298	348901	99	L4Rvir	flip	257	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/spectra_h5/L4Rvir_sid348901_J122138+043026_flip_alpha257_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha257/L4Rvir_sid348901_J122138+043026_flip_alpha257_spectrum_fits.csv
5299	348901	99	L4Rvir	flip	258	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/spectra_h5/L4Rvir_sid348901_J122138+043026_flip_alpha258_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha258/L4Rvir_sid348901_J122138+043026_flip_alpha258_spectrum_fits.csv
5300	348901	99	L4Rvir	flip	259	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/spectra_h5/L4Rvir_sid348901_J122138+043026_flip_alpha259_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha259/L4Rvir_sid348901_J122138+043026_flip_alpha259_spectrum_fits.csv
5301	348901	99	L4Rvir	flip	260	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/spectra_h5/L4Rvir_sid348901_J122138+043026_flip_alpha260_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha260/L4Rvir_sid348901_J122138+043026_flip_alpha260_spectrum_fits.csv
5302	348901	99	L4Rvir	flip	261	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/spectra_h5/L4Rvir_sid348901_J122138+043026_flip_alpha261_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha261/L4Rvir_sid348901_J122138+043026_flip_alpha261_spectrum_fits.csv
5303	348901	99	L4Rvir	flip	262	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/spectra_h5/L4Rvir_sid348901_J122138+043026_flip_alpha262_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha262/L4Rvir_sid348901_J122138+043026_flip_alpha262_spectrum_fits.csv
5304	348901	99	L4Rvir	flip	263	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/spectra_h5/L4Rvir_sid348901_J122138+043026_flip_alpha263_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha263/L4Rvir_sid348901_J122138+043026_flip_alpha263_spectrum_fits.csv
5305	348901	99	L4Rvir	flip	264	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/spectra_h5/L4Rvir_sid348901_J122138+043026_flip_alpha264_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha264/L4Rvir_sid348901_J122138+043026_flip_alpha264_spectrum_fits.csv
5306	348901	99	L4Rvir	flip	265	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/spectra_h5/L4Rvir_sid348901_J122138+043026_flip_alpha265_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha265/L4Rvir_sid348901_J122138+043026_flip_alpha265_spectrum_fits.csv
5307	348901	99	L4Rvir	flip	266	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/spectra_h5/L4Rvir_sid348901_J122138+043026_flip_alpha266_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha266/L4Rvir_sid348901_J122138+043026_flip_alpha266_spectrum_fits.csv
5308	348901	99	L4Rvir	flip	267	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/spectra_h5/L4Rvir_sid348901_J122138+043026_flip_alpha267_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha267/L4Rvir_sid348901_J122138+043026_flip_alpha267_spectrum_fits.csv
5309	348901	99	L4Rvir	flip	268	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/spectra_h5/L4Rvir_sid348901_J122138+043026_flip_alpha268_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha268/L4Rvir_sid348901_J122138+043026_flip_alpha268_spectrum_fits.csv
5310	348901	99	L4Rvir	flip	269	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/spectra_h5/L4Rvir_sid348901_J122138+043026_flip_alpha269_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha269/L4Rvir_sid348901_J122138+043026_flip_alpha269_spectrum_fits.csv
5311	348901	99	L4Rvir	flip	270	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/spectra_h5/L4Rvir_sid348901_J122138+043026_flip_alpha270_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha270/L4Rvir_sid348901_J122138+043026_flip_alpha270_spectrum_fits.csv
5312	348901	99	L4Rvir	flip	271	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/spectra_h5/L4Rvir_sid348901_J122138+043026_flip_alpha271_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha271/L4Rvir_sid348901_J122138+043026_flip_alpha271_spectrum_fits.csv
5313	348901	99	L4Rvir	flip	272	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/spectra_h5/L4Rvir_sid348901_J122138+043026_flip_alpha272_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha272/L4Rvir_sid348901_J122138+043026_flip_alpha272_spectrum_fits.csv
5314	348901	99	L4Rvir	flip	273	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/spectra_h5/L4Rvir_sid348901_J122138+043026_flip_alpha273_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha273/L4Rvir_sid348901_J122138+043026_flip_alpha273_spectrum_fits.csv
5315	348901	99	L4Rvir	flip	274	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/spectra_h5/L4Rvir_sid348901_J122138+043026_flip_alpha274_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha274/L4Rvir_sid348901_J122138+043026_flip_alpha274_spectrum_fits.csv
5316	348901	99	L4Rvir	flip	275	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/spectra_h5/L4Rvir_sid348901_J122138+043026_flip_alpha275_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha275/L4Rvir_sid348901_J122138+043026_flip_alpha275_spectrum_fits.csv
5317	348901	99	L4Rvir	flip	276	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/spectra_h5/L4Rvir_sid348901_J122138+043026_flip_alpha276_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha276/L4Rvir_sid348901_J122138+043026_flip_alpha276_spectrum_fits.csv
5318	348901	99	L4Rvir	flip	277	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/spectra_h5/L4Rvir_sid348901_J122138+043026_flip_alpha277_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha277/L4Rvir_sid348901_J122138+043026_flip_alpha277_spectrum_fits.csv
5319	348901	99	L4Rvir	flip	278	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/spectra_h5/L4Rvir_sid348901_J122138+043026_flip_alpha278_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha278/L4Rvir_sid348901_J122138+043026_flip_alpha278_spectrum_fits.csv
5320	348901	99	L4Rvir	flip	279	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/spectra_h5/L4Rvir_sid348901_J122138+043026_flip_alpha279_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha279/L4Rvir_sid348901_J122138+043026_flip_alpha279_spectrum_fits.csv
5321	348901	99	L4Rvir	flip	280	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/spectra_h5/L4Rvir_sid348901_J122138+043026_flip_alpha280_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha280/L4Rvir_sid348901_J122138+043026_flip_alpha280_spectrum_fits.csv
5322	348901	99	L4Rvir	flip	281	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/spectra_h5/L4Rvir_sid348901_J122138+043026_flip_alpha281_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha281/L4Rvir_sid348901_J122138+043026_flip_alpha281_spectrum_fits.csv
5323	348901	99	L4Rvir	flip	282	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/spectra_h5/L4Rvir_sid348901_J122138+043026_flip_alpha282_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha282/L4Rvir_sid348901_J122138+043026_flip_alpha282_spectrum_fits.csv
5324	348901	99	L4Rvir	flip	283	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/spectra_h5/L4Rvir_sid348901_J122138+043026_flip_alpha283_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha283/L4Rvir_sid348901_J122138+043026_flip_alpha283_spectrum_fits.csv
5325	348901	99	L4Rvir	flip	284	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/spectra_h5/L4Rvir_sid348901_J122138+043026_flip_alpha284_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha284/L4Rvir_sid348901_J122138+043026_flip_alpha284_spectrum_fits.csv
5326	348901	99	L4Rvir	flip	285	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/spectra_h5/L4Rvir_sid348901_J122138+043026_flip_alpha285_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha285/L4Rvir_sid348901_J122138+043026_flip_alpha285_spectrum_fits.csv
5327	348901	99	L4Rvir	flip	286	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/spectra_h5/L4Rvir_sid348901_J122138+043026_flip_alpha286_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha286/L4Rvir_sid348901_J122138+043026_flip_alpha286_spectrum_fits.csv
5328	348901	99	L4Rvir	flip	287	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/spectra_h5/L4Rvir_sid348901_J122138+043026_flip_alpha287_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha287/L4Rvir_sid348901_J122138+043026_flip_alpha287_spectrum_fits.csv
5329	348901	99	L4Rvir	flip	288	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/spectra_h5/L4Rvir_sid348901_J122138+043026_flip_alpha288_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha288/L4Rvir_sid348901_J122138+043026_flip_alpha288_spectrum_fits.csv
5330	348901	99	L4Rvir	flip	289	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/spectra_h5/L4Rvir_sid348901_J122138+043026_flip_alpha289_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha289/L4Rvir_sid348901_J122138+043026_flip_alpha289_spectrum_fits.csv
5331	348901	99	L4Rvir	flip	290	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/spectra_h5/L4Rvir_sid348901_J122138+043026_flip_alpha290_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha290/L4Rvir_sid348901_J122138+043026_flip_alpha290_spectrum_fits.csv
5332	348901	99	L4Rvir	flip	291	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/spectra_h5/L4Rvir_sid348901_J122138+043026_flip_alpha291_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha291/L4Rvir_sid348901_J122138+043026_flip_alpha291_spectrum_fits.csv
5333	348901	99	L4Rvir	flip	292	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/spectra_h5/L4Rvir_sid348901_J122138+043026_flip_alpha292_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha292/L4Rvir_sid348901_J122138+043026_flip_alpha292_spectrum_fits.csv
5334	348901	99	L4Rvir	flip	293	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/spectra_h5/L4Rvir_sid348901_J122138+043026_flip_alpha293_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha293/L4Rvir_sid348901_J122138+043026_flip_alpha293_spectrum_fits.csv
5335	348901	99	L4Rvir	flip	294	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/spectra_h5/L4Rvir_sid348901_J122138+043026_flip_alpha294_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid348901/rays_and_spectra_sid348901_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha294/L4Rvir_sid348901_J122138+043026_flip_alpha294_spectrum_fits.csv
